anomaly_id,anomaly_type,descriptor_signature,family_count,shared_exact_values,evidence_families,severity,notes
mc_a_478,positive_shared_augmentation_threshold,n4|k5|m2|r4|b10,1,0,ctxfam_427,medium,threshold=1
mc_a_479,positive_shared_augmentation_threshold,n5|k3|m2|r5|b6,1,0,ctxfam_428,medium,threshold=3
mc_a_480,conditioned_exact_invariant_fail,n5|k3|m2|r4|b6,1,0,ctxfam_429,high,context-invariance gap
mc_a_481,positive_shared_augmentation_threshold,n5|k3|m2|r4|b6,1,0,ctxfam_429,medium,threshold=2
mc_a_482,conditioned_exact_invariant_fail,n7|k3|m2|r4|b6,1,0,ctxfam_431,high,context-invariance gap
mc_a_483,positive_shared_augmentation_threshold,n7|k3|m2|r4|b6,1,0,ctxfam_431,medium,threshold=2
mc_a_484,positive_shared_augmentation_threshold,n6|k4|m2|r6|b8,1,0,ctxfam_432,medium,threshold=3
mc_a_485,positive_shared_augmentation_threshold,n7|k2|m2|r4|b4,1,0,ctxfam_434,medium,threshold=4
mc_a_486,positive_shared_augmentation_threshold,n5|k3|m2|r5|b6,1,0,ctxfam_435,medium,threshold=3
mc_a_487,conditioned_exact_invariant_fail,n5|k5|m2|r5|b10,1,0,ctxfam_436,high,context-invariance gap
mc_a_488,positive_shared_augmentation_threshold,n5|k5|m2|r5|b10,1,0,ctxfam_436,medium,threshold=1
mc_a_489,conditioned_exact_invariant_fail,n6|k2|m2|r3|b4,1,0,ctxfam_437,high,context-invariance gap
mc_a_490,positive_shared_augmentation_threshold,n6|k2|m2|r3|b4,1,0,ctxfam_437,medium,threshold=1
mc_a_491,positive_shared_augmentation_threshold,n4|k2|m2|r4|b4,1,0,ctxfam_439,medium,threshold=2
mc_a_492,positive_shared_augmentation_threshold,n4|k4|m2|r4|b8,1,0,ctxfam_440,medium,threshold=2
mc_a_493,conditioned_exact_invariant_fail,n4|k3|m2|r4|b6,1,0,ctxfam_441,high,context-invariance gap
mc_a_494,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_441,medium,threshold=1
mc_a_495,positive_shared_augmentation_threshold,n5|k2|m2|r2|b4,1,0,ctxfam_442,medium,threshold=3
mc_a_496,positive_shared_augmentation_threshold,n4|k2|m2|r3|b4,1,0,ctxfam_443,medium,threshold=3
mc_a_497,conditioned_exact_invariant_fail,n5|k3|m2|r4|b6,1,0,ctxfam_444,high,context-invariance gap
mc_a_498,positive_shared_augmentation_threshold,n5|k3|m2|r4|b6,1,0,ctxfam_444,medium,threshold=1
mc_a_499,positive_shared_augmentation_threshold,n4|k2|m2|r1|b4,1,0,ctxfam_445,medium,threshold=1
mc_a_500,conditioned_exact_invariant_fail,n6|k5|m2|r6|b10,1,0,ctxfam_446,high,context-invariance gap
mc_a_501,positive_shared_augmentation_threshold,n6|k5|m2|r6|b10,1,0,ctxfam_446,medium,threshold=1
mc_a_502,conditioned_exact_invariant_fail,n4|k3|m2|r4|b6,1,0,ctxfam_447,high,context-invariance gap
mc_a_503,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_447,medium,threshold=1
mc_a_504,positive_shared_augmentation_threshold,n6|k2|m2|r1|b4,1,0,ctxfam_450,medium,threshold=3
mc_a_505,conditioned_exact_invariant_fail,n7|k3|m2|r4|b6,1,0,ctxfam_451,high,context-invariance gap
mc_a_506,positive_shared_augmentation_threshold,n7|k3|m2|r4|b6,1,0,ctxfam_451,medium,threshold=1
mc_a_507,family_enlargement_flip,n7|k2|m2|r3|b4,1,1->0,ctxfam_452,medium,shared verdict changed after adding one context
mc_a_508,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_453,medium,threshold=2
mc_a_509,conditioned_exact_invariant_fail,n7|k4|m2|r5|b8,1,0,ctxfam_454,high,context-invariance gap
mc_a_510,positive_shared_augmentation_threshold,n7|k4|m2|r5|b8,1,0,ctxfam_454,medium,threshold=1
mc_a_511,conditioned_exact_invariant_fail,n4|k4|m2|r4|b8,1,0,ctxfam_455,high,context-invariance gap
mc_a_512,positive_shared_augmentation_threshold,n4|k4|m2|r4|b8,1,0,ctxfam_455,medium,threshold=1
mc_a_513,positive_shared_augmentation_threshold,n4|k4|m2|r4|b8,1,0,ctxfam_456,medium,threshold=2
mc_a_514,conditioned_exact_invariant_fail,n5|k4|m2|r5|b8,1,0,ctxfam_459,high,context-invariance gap
mc_a_515,positive_shared_augmentation_threshold,n5|k4|m2|r5|b8,1,0,ctxfam_459,medium,threshold=1
mc_a_516,positive_shared_augmentation_threshold,n4|k3|m2|r2|b6,1,0,ctxfam_460,medium,threshold=2
mc_a_517,positive_shared_augmentation_threshold,n6|k5|m2|r2|b10,1,0,ctxfam_461,medium,threshold=4
mc_a_518,positive_shared_augmentation_threshold,n6|k3|m2|r6|b6,1,0,ctxfam_462,medium,threshold=4
mc_a_519,positive_shared_augmentation_threshold,n5|k2|m2|r1|b4,1,0,ctxfam_463,medium,threshold=3
mc_a_520,positive_shared_augmentation_threshold,n4|k3|m2|r2|b6,1,0,ctxfam_464,medium,threshold=2
mc_a_521,positive_shared_augmentation_threshold,n5|k2|m2|r4|b4,1,0,ctxfam_465,medium,threshold=4
mc_a_522,positive_shared_augmentation_threshold,n5|k4|m2|r2|b8,1,0,ctxfam_466,medium,threshold=2
mc_a_523,positive_shared_augmentation_threshold,n5|k2|m2|r2|b4,1,0,ctxfam_467,medium,threshold=2
mc_a_524,positive_shared_augmentation_threshold,n4|k4|m2|r1|b8,1,0,ctxfam_468,medium,threshold=2
mc_a_525,positive_shared_augmentation_threshold,n6|k3|m2|r6|b6,1,0,ctxfam_469,medium,threshold=4
mc_a_526,conditioned_exact_invariant_fail,n7|k4|m2|r5|b8,1,0,ctxfam_471,high,context-invariance gap
mc_a_527,positive_shared_augmentation_threshold,n7|k4|m2|r5|b8,1,0,ctxfam_471,medium,threshold=2
mc_a_528,conditioned_exact_invariant_fail,n4|k4|m2|r4|b8,1,0,ctxfam_472,high,context-invariance gap
mc_a_529,positive_shared_augmentation_threshold,n4|k4|m2|r4|b8,1,0,ctxfam_472,medium,threshold=1
mc_a_530,positive_shared_augmentation_threshold,n7|k3|m2|r2|b6,1,0,ctxfam_474,medium,threshold=4
mc_a_531,conditioned_exact_invariant_fail,n7|k3|m2|r4|b6,1,0,ctxfam_475,high,context-invariance gap
mc_a_532,positive_shared_augmentation_threshold,n7|k3|m2|r4|b6,1,0,ctxfam_475,medium,threshold=2
mc_a_533,positive_shared_augmentation_threshold,n5|k5|m2|r2|b10,1,0,ctxfam_478,medium,threshold=3
mc_a_534,conditioned_exact_invariant_fail,n4|k5|m2|r4|b10,1,0,ctxfam_479,high,context-invariance gap
mc_a_535,positive_shared_augmentation_threshold,n4|k5|m2|r4|b10,1,0,ctxfam_479,medium,threshold=1
mc_a_536,conditioned_exact_invariant_fail,n6|k5|m2|r6|b10,1,0,ctxfam_480,high,context-invariance gap
mc_a_537,positive_shared_augmentation_threshold,n6|k5|m2|r6|b10,1,0,ctxfam_480,medium,threshold=1
mc_a_538,positive_shared_augmentation_threshold,n4|k4|m2|r2|b8,1,0,ctxfam_482,medium,threshold=2
mc_a_539,positive_shared_augmentation_threshold,n6|k5|m2|r2|b10,1,0,ctxfam_483,medium,threshold=3
mc_a_540,family_enlargement_flip,n6|k5|m2|r2|b10,1,1->0,ctxfam_484,medium,shared verdict changed after adding one context
mc_a_541,positive_shared_augmentation_threshold,n5|k2|m2|r1|b4,1,0,ctxfam_485,medium,threshold=3
mc_a_542,conditioned_exact_invariant_fail,n5|k3|m2|r4|b6,1,0,ctxfam_486,high,context-invariance gap
mc_a_543,positive_shared_augmentation_threshold,n5|k3|m2|r4|b6,1,0,ctxfam_486,medium,threshold=1
mc_a_544,positive_shared_augmentation_threshold,n6|k5|m2|r2|b10,1,0,ctxfam_488,medium,threshold=4
mc_a_545,conditioned_exact_invariant_fail,n6|k3|m2|r4|b6,1,0,ctxfam_489,high,context-invariance gap
mc_a_546,positive_shared_augmentation_threshold,n6|k3|m2|r4|b6,1,0,ctxfam_489,medium,threshold=2
mc_a_547,conditioned_exact_invariant_fail,n6|k4|m2|r5|b8,1,0,ctxfam_490,high,context-invariance gap
mc_a_548,positive_shared_augmentation_threshold,n6|k4|m2|r5|b8,1,0,ctxfam_490,medium,threshold=1
mc_a_549,conditioned_exact_invariant_fail,n7|k4|m2|r5|b8,1,0,ctxfam_491,high,context-invariance gap
mc_a_550,positive_shared_augmentation_threshold,n7|k4|m2|r5|b8,1,0,ctxfam_491,medium,threshold=1
mc_a_551,positive_shared_augmentation_threshold,n5|k2|m2|r3|b4,1,0,ctxfam_492,medium,threshold=4
mc_a_552,positive_shared_augmentation_threshold,n6|k5|m2|r6|b10,1,0,ctxfam_493,medium,threshold=4
mc_a_553,positive_shared_augmentation_threshold,n4|k3|m2|r2|b6,1,0,ctxfam_494,medium,threshold=2
mc_a_554,positive_shared_augmentation_threshold,n4|k5|m2|r4|b10,1,0,ctxfam_495,medium,threshold=3
mc_a_555,positive_shared_augmentation_threshold,n6|k5|m2|r6|b10,1,0,ctxfam_496,medium,threshold=4
mc_a_556,conditioned_exact_invariant_fail,n6|k2|m2|r3|b4,1,0,ctxfam_497,high,context-invariance gap
mc_a_557,positive_shared_augmentation_threshold,n6|k2|m2|r3|b4,1,0,ctxfam_497,medium,threshold=1
mc_a_558,positive_shared_augmentation_threshold,n5|k3|m2|r5|b6,1,0,ctxfam_499,medium,threshold=3
mc_a_559,positive_shared_augmentation_threshold,n6|k4|m2|r2|b8,1,0,ctxfam_500,medium,threshold=4
mc_a_560,positive_shared_augmentation_threshold,n5|k4|m2|r2|b8,1,0,ctxfam_501,medium,threshold=3
mc_a_561,positive_shared_augmentation_threshold,n5|k3|m2|r2|b6,1,0,ctxfam_503,medium,threshold=3
mc_a_562,positive_shared_augmentation_threshold,n6|k5|m2|r2|b10,1,0,ctxfam_504,medium,threshold=4
mc_a_563,positive_shared_augmentation_threshold,n5|k3|m2|r5|b6,1,0,ctxfam_505,medium,threshold=3
mc_a_564,positive_shared_augmentation_threshold,n6|k2|m2|r2|b4,1,0,ctxfam_506,medium,threshold=4
mc_a_565,positive_shared_augmentation_threshold,n5|k3|m2|r2|b6,1,0,ctxfam_507,medium,threshold=3
mc_a_566,family_enlargement_flip,n5|k4|m2|r2|b8,1,1->0,ctxfam_509,medium,shared verdict changed after adding one context
mc_a_567,positive_shared_augmentation_threshold,n6|k5|m2|r6|b10,1,0,ctxfam_510,medium,threshold=4
mc_a_568,positive_shared_augmentation_threshold,n4|k3|m2|r2|b6,1,0,ctxfam_511,medium,threshold=2
mc_a_569,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_512,medium,threshold=2
mc_a_570,positive_shared_augmentation_threshold,n5|k5|m2|r1|b10,1,0,ctxfam_514,medium,threshold=2
mc_a_571,positive_shared_augmentation_threshold,n5|k5|m2|r2|b10,1,0,ctxfam_515,medium,threshold=2
mc_a_572,positive_shared_augmentation_threshold,n6|k3|m2|r6|b6,1,0,ctxfam_517,medium,threshold=4
mc_a_573,positive_shared_augmentation_threshold,n5|k5|m2|r5|b10,1,0,ctxfam_518,medium,threshold=3
mc_a_574,conditioned_exact_invariant_fail,n6|k5|m2|r6|b10,1,0,ctxfam_519,high,context-invariance gap
mc_a_575,positive_shared_augmentation_threshold,n6|k5|m2|r6|b10,1,0,ctxfam_519,medium,threshold=1
mc_a_576,positive_shared_augmentation_threshold,n4|k3|m2|r1|b6,1,0,ctxfam_520,medium,threshold=3
mc_a_577,positive_shared_augmentation_threshold,n5|k4|m2|r5|b8,1,0,ctxfam_521,medium,threshold=4
mc_a_578,positive_shared_augmentation_threshold,n6|k4|m2|r2|b8,1,0,ctxfam_522,medium,threshold=4
mc_a_579,conditioned_exact_invariant_fail,n4|k3|m2|r4|b6,1,0,ctxfam_523,high,context-invariance gap
mc_a_580,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_523,medium,threshold=1
mc_a_581,conditioned_exact_invariant_fail,n7|k5|m2|r6|b10,1,0,ctxfam_524,high,context-invariance gap
mc_a_582,positive_shared_augmentation_threshold,n7|k5|m2|r6|b10,1,0,ctxfam_524,medium,threshold=1
mc_a_583,family_enlargement_flip,n6|k5|m2|r2|b10,1,1->0,ctxfam_525,medium,shared verdict changed after adding one context
mc_a_584,positive_shared_augmentation_threshold,n5|k5|m2|r2|b10,1,0,ctxfam_526,medium,threshold=3
mc_a_585,conditioned_exact_invariant_fail,n4|k4|m2|r4|b8,1,0,ctxfam_527,high,context-invariance gap
mc_a_586,positive_shared_augmentation_threshold,n4|k4|m2|r4|b8,1,0,ctxfam_527,medium,threshold=1
mc_a_587,positive_shared_augmentation_threshold,n5|k2|m2|r2|b4,1,0,ctxfam_528,medium,threshold=3
mc_a_588,positive_shared_augmentation_threshold,n5|k2|m2|r1|b4,1,0,ctxfam_530,medium,threshold=4
mc_a_589,conditioned_exact_invariant_fail,n7|k5|m2|r6|b10,1,0,ctxfam_531,high,context-invariance gap
mc_a_590,positive_shared_augmentation_threshold,n7|k5|m2|r6|b10,1,0,ctxfam_531,medium,threshold=1
mc_a_591,positive_shared_augmentation_threshold,n6|k3|m2|r2|b6,1,0,ctxfam_533,medium,threshold=4
mc_a_592,positive_shared_augmentation_threshold,n4|k2|m2|r2|b4,1,0,ctxfam_535,medium,threshold=2
mc_a_593,conditioned_exact_invariant_fail,n6|k4|m2|r5|b8,1,0,ctxfam_536,high,context-invariance gap
mc_a_594,positive_shared_augmentation_threshold,n6|k4|m2|r5|b8,1,0,ctxfam_536,medium,threshold=1
mc_a_595,positive_shared_augmentation_threshold,n6|k5|m2|r2|b10,1,0,ctxfam_537,medium,threshold=4
mc_a_596,positive_shared_augmentation_threshold,n6|k3|m2|r6|b6,1,0,ctxfam_538,medium,threshold=4
mc_a_597,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_542,medium,threshold=2
mc_a_598,conditioned_exact_invariant_fail,n7|k3|m2|r4|b6,1,0,ctxfam_543,high,context-invariance gap
mc_a_599,positive_shared_augmentation_threshold,n7|k3|m2|r4|b6,1,0,ctxfam_543,medium,threshold=1
mc_a_600,positive_shared_augmentation_threshold,n5|k2|m2|r4|b4,1,0,ctxfam_544,medium,threshold=3
mc_a_601,positive_shared_augmentation_threshold,n6|k3|m2|r2|b6,1,0,ctxfam_546,medium,threshold=4
mc_a_602,positive_shared_augmentation_threshold,n5|k5|m2|r2|b10,1,0,ctxfam_547,medium,threshold=3
mc_a_603,positive_shared_augmentation_threshold,n5|k5|m2|r2|b10,1,0,ctxfam_548,medium,threshold=3
mc_a_604,conditioned_exact_invariant_fail,n5|k2|m2|r3|b4,1,0,ctxfam_550,high,context-invariance gap
mc_a_605,positive_shared_augmentation_threshold,n5|k2|m2|r3|b4,1,0,ctxfam_550,medium,threshold=1
mc_a_606,conditioned_exact_invariant_fail,n6|k4|m2|r5|b8,1,0,ctxfam_551,high,context-invariance gap
mc_a_607,positive_shared_augmentation_threshold,n6|k4|m2|r5|b8,1,0,ctxfam_551,medium,threshold=1
mc_a_608,positive_shared_augmentation_threshold,n5|k2|m2|r2|b4,1,0,ctxfam_552,medium,threshold=2
mc_a_609,positive_shared_augmentation_threshold,n6|k5|m2|r2|b10,1,0,ctxfam_555,medium,threshold=4
mc_a_610,positive_shared_augmentation_threshold,n6|k2|m2|r4|b4,1,0,ctxfam_556,medium,threshold=4
mc_a_611,positive_shared_augmentation_threshold,n5|k3|m2|r4|b6,1,0,ctxfam_557,medium,threshold=4
mc_a_612,conditioned_exact_invariant_fail,n7|k2|m2|r3|b4,1,0,ctxfam_558,high,context-invariance gap
mc_a_613,positive_shared_augmentation_threshold,n7|k2|m2|r3|b4,1,0,ctxfam_558,medium,threshold=1
mc_a_614,family_enlargement_flip,n7|k2|m2|r2|b4,1,1->0,ctxfam_562,medium,shared verdict changed after adding one context
mc_a_615,conditioned_exact_invariant_fail,n7|k2|m2|r3|b4,1,0,ctxfam_563,high,context-invariance gap
mc_a_616,positive_shared_augmentation_threshold,n7|k2|m2|r3|b4,1,0,ctxfam_563,medium,threshold=1
mc_a_617,positive_shared_augmentation_threshold,n4|k3|m2|r2|b6,1,0,ctxfam_564,medium,threshold=2
mc_a_618,positive_shared_augmentation_threshold,n6|k3|m2|r2|b6,1,0,ctxfam_565,medium,threshold=4
mc_a_619,positive_shared_augmentation_threshold,n4|k2|m2|r1|b4,1,0,ctxfam_566,medium,threshold=3
mc_a_620,positive_shared_augmentation_threshold,n5|k3|m2|r2|b6,1,0,ctxfam_567,medium,threshold=3
mc_a_621,conditioned_exact_invariant_fail,n4|k2|m2|r3|b4,1,0,ctxfam_568,high,context-invariance gap
mc_a_622,positive_shared_augmentation_threshold,n4|k2|m2|r3|b4,1,0,ctxfam_568,medium,threshold=2
mc_a_623,family_enlargement_flip,n6|k2|m2|r2|b4,1,1->0,ctxfam_569,medium,shared verdict changed after adding one context
mc_a_624,positive_shared_augmentation_threshold,n4|k4|m2|r2|b8,1,0,ctxfam_570,medium,threshold=2
mc_a_625,family_enlargement_flip,n7|k3|m2|r2|b6,1,1->0,ctxfam_571,medium,shared verdict changed after adding one context
mc_a_626,positive_shared_augmentation_threshold,n5|k4|m2|r1|b8,1,0,ctxfam_573,medium,threshold=4
mc_a_627,family_enlargement_flip,n6|k3|m2|r2|b6,1,1->0,ctxfam_574,medium,shared verdict changed after adding one context
mc_a_628,positive_shared_augmentation_threshold,n6|k5|m2|r6|b10,1,0,ctxfam_576,medium,threshold=4
mc_a_629,conditioned_exact_invariant_fail,n5|k3|m2|r4|b6,1,0,ctxfam_577,high,context-invariance gap
mc_a_630,positive_shared_augmentation_threshold,n5|k3|m2|r4|b6,1,0,ctxfam_577,medium,threshold=1
mc_a_631,conditioned_exact_invariant_fail,n4|k4|m2|r4|b8,1,0,ctxfam_578,high,context-invariance gap
mc_a_632,positive_shared_augmentation_threshold,n4|k4|m2|r4|b8,1,0,ctxfam_578,medium,threshold=1
mc_a_633,conditioned_exact_invariant_fail,n5|k4|m2|r5|b8,1,0,ctxfam_580,high,context-invariance gap
mc_a_634,positive_shared_augmentation_threshold,n5|k4|m2|r5|b8,1,0,ctxfam_580,medium,threshold=2
mc_a_635,positive_shared_augmentation_threshold,n5|k4|m2|r2|b8,1,0,ctxfam_581,medium,threshold=2
mc_a_636,conditioned_exact_invariant_fail,n4|k4|m2|r4|b8,1,0,ctxfam_582,high,context-invariance gap
mc_a_637,positive_shared_augmentation_threshold,n4|k4|m2|r4|b8,1,0,ctxfam_582,medium,threshold=1
mc_a_638,positive_shared_augmentation_threshold,n5|k2|m2|r2|b4,1,0,ctxfam_583,medium,threshold=3
mc_a_639,conditioned_exact_invariant_fail,n4|k3|m2|r4|b6,1,0,ctxfam_584,high,context-invariance gap
mc_a_640,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_584,medium,threshold=1
mc_a_641,conditioned_exact_invariant_fail,n6|k4|m2|r5|b8,1,0,ctxfam_585,high,context-invariance gap
mc_a_642,positive_shared_augmentation_threshold,n6|k4|m2|r5|b8,1,0,ctxfam_585,medium,threshold=1
mc_a_643,conditioned_exact_invariant_fail,n5|k2|m2|r3|b4,1,0,ctxfam_586,high,context-invariance gap
mc_a_644,positive_shared_augmentation_threshold,n5|k2|m2|r3|b4,1,0,ctxfam_586,medium,threshold=1
mc_a_645,positive_shared_augmentation_threshold,n5|k3|m2|r5|b6,1,0,ctxfam_587,medium,threshold=1
mc_a_646,conditioned_exact_invariant_fail,n7|k4|m2|r5|b8,1,0,ctxfam_588,high,context-invariance gap
mc_a_647,positive_shared_augmentation_threshold,n7|k4|m2|r5|b8,1,0,ctxfam_588,medium,threshold=1
mc_a_648,conditioned_exact_invariant_fail,n6|k4|m2|r5|b8,1,0,ctxfam_589,high,context-invariance gap
mc_a_649,positive_shared_augmentation_threshold,n6|k4|m2|r5|b8,1,0,ctxfam_589,medium,threshold=1
mc_a_650,positive_shared_augmentation_threshold,n4|k4|m2|r4|b8,1,0,ctxfam_590,medium,threshold=3
mc_a_651,family_enlargement_flip,n5|k3|m2|r2|b6,1,1->0,ctxfam_591,medium,shared verdict changed after adding one context
mc_a_652,positive_shared_augmentation_threshold,n6|k5|m2|r6|b10,1,0,ctxfam_592,medium,threshold=4
mc_a_653,positive_shared_augmentation_threshold,n4|k2|m2|r2|b4,1,0,ctxfam_593,medium,threshold=2
mc_a_654,positive_shared_augmentation_threshold,n6|k4|m2|r6|b8,1,0,ctxfam_594,medium,threshold=4
mc_a_655,positive_shared_augmentation_threshold,n5|k5|m2|r5|b10,1,0,ctxfam_596,medium,threshold=4
mc_a_656,positive_shared_augmentation_threshold,n5|k5|m2|r2|b10,1,0,ctxfam_598,medium,threshold=3
mc_a_657,family_enlargement_flip,n5|k3|m2|r4|b6,1,1->0,ctxfam_599,medium,shared verdict changed after adding one context
mc_a_658,positive_shared_augmentation_threshold,n4|k2|m2|r3|b4,1,0,ctxfam_600,medium,threshold=3
mc_a_659,positive_shared_augmentation_threshold,n5|k2|m2|r2|b4,1,0,ctxfam_602,medium,threshold=3
mc_a_660,positive_shared_augmentation_threshold,n4|k2|m2|r4|b4,1,0,ctxfam_603,medium,threshold=3
mc_a_661,positive_shared_augmentation_threshold,n6|k2|m2|r2|b4,1,0,ctxfam_604,medium,threshold=4
mc_a_662,conditioned_exact_invariant_fail,n4|k5|m2|r4|b10,1,0,ctxfam_606,high,context-invariance gap
mc_a_663,positive_shared_augmentation_threshold,n4|k5|m2|r4|b10,1,0,ctxfam_606,medium,threshold=1
mc_a_664,family_enlargement_flip,n7|k5|m2|r2|b10,1,1->0,ctxfam_610,medium,shared verdict changed after adding one context
mc_a_665,positive_shared_augmentation_threshold,n6|k3|m2|r6|b6,1,0,ctxfam_615,medium,threshold=3
mc_a_666,positive_shared_augmentation_threshold,n4|k4|m2|r2|b8,1,0,ctxfam_616,medium,threshold=2
mc_a_667,positive_shared_augmentation_threshold,n4|k5|m2|r2|b10,1,0,ctxfam_618,medium,threshold=2
mc_a_668,conditioned_exact_invariant_fail,n6|k3|m2|r4|b6,1,0,ctxfam_619,high,context-invariance gap
mc_a_669,positive_shared_augmentation_threshold,n6|k3|m2|r4|b6,1,0,ctxfam_619,medium,threshold=1
mc_a_670,positive_shared_augmentation_threshold,n6|k4|m2|r2|b8,1,0,ctxfam_620,medium,threshold=4
mc_a_671,conditioned_exact_invariant_fail,n5|k4|m2|r5|b8,1,0,ctxfam_621,high,context-invariance gap
mc_a_672,positive_shared_augmentation_threshold,n5|k4|m2|r5|b8,1,0,ctxfam_621,medium,threshold=2
mc_a_673,family_enlargement_flip,n5|k2|m2|r3|b4,1,1->0,ctxfam_622,medium,shared verdict changed after adding one context
mc_a_674,conditioned_exact_invariant_fail,n5|k5|m2|r5|b10,1,0,ctxfam_624,high,context-invariance gap
mc_a_675,positive_shared_augmentation_threshold,n5|k5|m2|r5|b10,1,0,ctxfam_624,medium,threshold=1
mc_a_676,positive_shared_augmentation_threshold,n5|k3|m2|r2|b6,1,0,ctxfam_625,medium,threshold=3
mc_a_677,positive_shared_augmentation_threshold,n6|k5|m2|r2|b10,1,0,ctxfam_626,medium,threshold=4
mc_a_678,family_enlargement_flip,n6|k3|m2|r2|b6,1,1->0,ctxfam_627,medium,shared verdict changed after adding one context
mc_a_679,positive_shared_augmentation_threshold,n4|k4|m2|r2|b8,1,0,ctxfam_628,medium,threshold=2
mc_a_680,conditioned_exact_invariant_fail,n4|k3|m2|r4|b6,1,0,ctxfam_629,high,context-invariance gap
mc_a_681,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_629,medium,threshold=1
mc_a_682,positive_shared_augmentation_threshold,n4|k5|m2|r2|b10,1,0,ctxfam_630,medium,threshold=2
mc_a_683,conditioned_exact_invariant_fail,n4|k5|m2|r4|b10,1,0,ctxfam_631,high,context-invariance gap
mc_a_684,positive_shared_augmentation_threshold,n4|k5|m2|r4|b10,1,0,ctxfam_631,medium,threshold=2
mc_a_685,positive_shared_augmentation_threshold,n4|k5|m2|r4|b10,1,0,ctxfam_632,medium,threshold=2
mc_a_686,conditioned_exact_invariant_fail,n6|k5|m2|r6|b10,1,0,ctxfam_634,high,context-invariance gap
mc_a_687,positive_shared_augmentation_threshold,n6|k5|m2|r6|b10,1,0,ctxfam_634,medium,threshold=2
mc_a_688,positive_shared_augmentation_threshold,n6|k4|m2|r6|b8,1,0,ctxfam_636,medium,threshold=3
mc_a_689,positive_shared_augmentation_threshold,n4|k4|m2|r4|b8,1,0,ctxfam_637,medium,threshold=3
mc_a_690,positive_shared_augmentation_threshold,n5|k5|m2|r2|b10,1,0,ctxfam_638,medium,threshold=3
mc_a_691,conditioned_exact_invariant_fail,n5|k4|m2|r5|b8,1,0,ctxfam_639,high,context-invariance gap
mc_a_692,positive_shared_augmentation_threshold,n5|k4|m2|r5|b8,1,0,ctxfam_639,medium,threshold=2
mc_a_693,positive_shared_augmentation_threshold,n4|k5|m2|r1|b10,1,0,ctxfam_640,medium,threshold=2
mc_a_694,positive_shared_augmentation_threshold,n4|k3|m2|r1|b6,1,0,ctxfam_641,medium,threshold=3
mc_a_695,positive_shared_augmentation_threshold,n4|k3|m2|r1|b6,1,0,ctxfam_642,medium,threshold=2
mc_a_696,positive_shared_augmentation_threshold,n6|k2|m2|r4|b4,1,0,ctxfam_644,medium,threshold=4
mc_a_697,family_enlargement_flip,n6|k2|m2|r2|b4,1,1->0,ctxfam_645,medium,shared verdict changed after adding one context
mc_a_698,conditioned_exact_invariant_fail,n7|k5|m2|r6|b10,1,0,ctxfam_646,high,context-invariance gap
mc_a_699,positive_shared_augmentation_threshold,n7|k5|m2|r6|b10,1,0,ctxfam_646,medium,threshold=1
mc_a_700,conditioned_exact_invariant_fail,n7|k4|m2|r5|b8,1,0,ctxfam_647,high,context-invariance gap
mc_a_701,positive_shared_augmentation_threshold,n7|k4|m2|r5|b8,1,0,ctxfam_647,medium,threshold=2
mc_a_702,positive_shared_augmentation_threshold,n5|k4|m2|r2|b8,1,0,ctxfam_648,medium,threshold=3
mc_a_703,family_enlargement_flip,n5|k3|m2|r4|b6,1,1->0,ctxfam_650,medium,shared verdict changed after adding one context
mc_a_704,positive_shared_augmentation_threshold,n6|k5|m2|r2|b10,1,0,ctxfam_652,medium,threshold=4
mc_a_705,positive_shared_augmentation_threshold,n4|k3|m2|r2|b6,1,0,ctxfam_653,medium,threshold=2
mc_a_706,conditioned_exact_invariant_fail,n7|k4|m2|r5|b8,1,0,ctxfam_654,high,context-invariance gap
mc_a_707,positive_shared_augmentation_threshold,n7|k4|m2|r5|b8,1,0,ctxfam_654,medium,threshold=2
mc_a_708,conditioned_exact_invariant_fail,n7|k4|m2|r5|b8,1,0,ctxfam_655,high,context-invariance gap
mc_a_709,positive_shared_augmentation_threshold,n7|k4|m2|r5|b8,1,0,ctxfam_655,medium,threshold=1
mc_a_710,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_656,medium,threshold=2
mc_a_711,conditioned_exact_invariant_fail,n4|k5|m2|r4|b10,1,0,ctxfam_657,high,context-invariance gap
mc_a_712,positive_shared_augmentation_threshold,n4|k5|m2|r4|b10,1,0,ctxfam_657,medium,threshold=1
mc_a_713,positive_shared_augmentation_threshold,n5|k5|m2|r2|b10,1,0,ctxfam_658,medium,threshold=3
mc_a_714,positive_shared_augmentation_threshold,n4|k3|m2|r4|b6,1,0,ctxfam_659,medium,threshold=2
mc_a_715,positive_shared_augmentation_threshold,n5|k4|m2|r1|b8,1,0,ctxfam_660,medium,threshold=4
